,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation,total_suicides_no,country_yearly_population,country_yearly_suicides
1045,Ukraine,2015,male,55-74 years,1644,3747724,43.87,Ukraine2015,,"91,030,959,455",2256,Boomers,81876,40345446,7574
1046,Ukraine,2015,male,35-54 years,2181,5795334,37.63,Ukraine2015,,"91,030,959,455",2256,Generation X,81876,40345446,7574
1047,Ukraine,2015,male,25-34 years,1114,3527229,31.58,Ukraine2015,,"91,030,959,455",2256,Millenials,81876,40345446,7574
1048,Ukraine,2015,male,15-24 years,507,2408074,21.05,Ukraine2015,,"91,030,959,455",2256,Millenials,81876,40345446,7574
1049,Ukraine,2015,female,75+ years,296,2261462,13.09,Ukraine2015,,"91,030,959,455",2256,Silent,81876,40345446,7574
1050,Ukraine,2015,female,55-74 years,399,5508376,7.24,Ukraine2015,,"91,030,959,455",2256,Boomers,81876,40345446,7574
1051,Ukraine,2015,female,35-54 years,427,6309963,6.77,Ukraine2015,,"91,030,959,455",2256,Generation X,81876,40345446,7574
1052,Ukraine,2015,female,15-24 years,117,2281055,5.13,Ukraine2015,,"91,030,959,455",2256,Millenials,81876,40345446,7574
1053,Ukraine,2015,female,25-34 years,168,3421535,4.91,Ukraine2015,,"91,030,959,455",2256,Millenials,81876,40345446,7574
1054,Ukraine,2015,male,5-14 years,33,2131084,1.55,Ukraine2015,,"91,030,959,455",2256,Generation Z,81876,40345446,7574
1055,Ukraine,2015,female,5-14 years,19,2010824,0.94,Ukraine2015,,"91,030,959,455",2256,Generation Z,81876,40345446,7574
1056,United States,2006,male,75+ years,2494,6986609,35.7,United States2006,,"13,855,888,000,000",49666,Silent,387385,278980848,33292
1057,United States,2006,male,35-54 years,10641,43139910,24.67,United States2006,,"13,855,888,000,000",49666,Boomers,387385,278980848,33292
1058,United States,2006,male,55-74 years,5431,23894147,22.73,United States2006,,"13,855,888,000,000",49666,Silent,387385,278980848,33292
1059,United States,2006,male,25-34 years,4053,20564653,19.71,United States2006,,"13,855,888,000,000",49666,Generation X,387385,278980848,33292
1060,United States,2006,male,15-24 years,3528,21844954,16.15,United States2006,,"13,855,888,000,000",49666,Millenials,387385,278980848,33292
1061,United States,2006,female,35-54 years,3376,43805214,7.71,United States2006,,"13,855,888,000,000",49666,Boomers,387385,278980848,33292
1062,United States,2006,female,55-74 years,1536,26609380,5.77,United States2006,,"13,855,888,000,000",49666,Silent,387385,278980848,33292
1063,United States,2006,female,25-34 years,932,19851326,4.69,United States2006,,"13,855,888,000,000",49666,Generation X,387385,278980848,33292
1064,United States,2006,female,75+ years,421,11356899,3.71,United States2006,,"13,855,888,000,000",49666,Silent,387385,278980848,33292
1065,United States,2006,female,15-24 years,661,20590472,3.21,United States2006,,"13,855,888,000,000",49666,Millenials,387385,278980848,33292
1066,United States,2006,male,5-14 years,153,20640120,0.74,United States2006,,"13,855,888,000,000",49666,Millenials,387385,278980848,33292
1067,United States,2006,female,5-14 years,66,19697164,0.34,United States2006,,"13,855,888,000,000",49666,Millenials,387385,278980848,33292
1068,United States,2007,male,75+ years,2566,7056824,36.36,United States2007,,"14,477,635,000,000",51585,Silent,387385,280658606,34596
1069,United States,2007,male,35-54 years,10978,42992076,25.53,United States2007,,"14,477,635,000,000",51585,Boomers,387385,280658606,34596
1070,United States,2007,male,55-74 years,5830,24661084,23.64,United States2007,,"14,477,635,000,000",51585,Silent,387385,280658606,34596
1071,United States,2007,male,25-34 years,4281,20531378,20.85,United States2007,,"14,477,635,000,000",51585,Generation X,387385,280658606,34596
1072,United States,2007,male,15-24 years,3481,22014323,15.81,United States2007,,"14,477,635,000,000",51585,Millenials,387385,280658606,34596
1073,United States,2007,female,35-54 years,3525,43607902,8.08,United States2007,,"14,477,635,000,000",51585,Boomers,387385,280658606,34596
1074,United States,2007,female,55-74 years,1684,27395858,6.15,United States2007,,"14,477,635,000,000",51585,Silent,387385,280658606,34596
1075,United States,2007,female,25-34 years,997,19839678,5.03,United States2007,,"14,477,635,000,000",51585,Generation X,387385,280658606,34596
1076,United States,2007,female,75+ years,411,11421017,3.6,United States2007,,"14,477,635,000,000",51585,Silent,387385,280658606,34596
1077,United States,2007,female,15-24 years,659,20765167,3.17,United States2007,,"14,477,635,000,000",51585,Millenials,387385,280658606,34596
1078,United States,2007,male,5-14 years,131,20659096,0.63,United States2007,,"14,477,635,000,000",51585,Generation Z,387385,280658606,34596
1079,United States,2007,female,5-14 years,53,19714203,0.27,United States2007,,"14,477,635,000,000",51585,Generation Z,387385,280658606,34596
1080,United States,2008,male,75+ years,2531,7072366,35.79,United States2008,,"14,718,582,000,000",52128,Silent,387385,282355565,36030
1081,United States,2008,male,35-54 years,11371,43002471,26.44,United States2008,,"14,718,582,000,000",52128,Boomers,387385,282355565,36030
1082,United States,2008,male,55-74 years,6558,25698503,25.52,United States2008,,"14,718,582,000,000",52128,Silent,387385,282355565,36030
1083,United States,2008,male,25-34 years,4273,20007152,21.36,United States2008,,"14,718,582,000,000",52128,Generation X,387385,282355565,36030
1084,United States,2008,male,15-24 years,3560,22184611,16.05,United States2008,,"14,718,582,000,000",52128,Millenials,387385,282355565,36030
1085,United States,2008,female,35-54 years,3619,42893858,8.44,United States2008,,"14,718,582,000,000",52128,Boomers,387385,282355565,36030
1086,United States,2008,female,55-74 years,1703,28307998,6.02,United States2008,,"14,718,582,000,000",52128,Silent,387385,282355565,36030
1087,United States,2008,female,25-34 years,1027,19812423,5.18,United States2008,,"14,718,582,000,000",52128,Generation X,387385,282355565,36030
1088,United States,2008,female,75+ years,428,11038522,3.88,United States2008,,"14,718,582,000,000",52128,Silent,387385,282355565,36030
1089,United States,2008,female,15-24 years,738,21149435,3.49,United States2008,,"14,718,582,000,000",52128,Millenials,387385,282355565,36030
1090,United States,2008,male,5-14 years,154,21074651,0.73,United States2008,,"14,718,582,000,000",52128,Generation Z,387385,282355565,36030
1091,United States,2008,female,5-14 years,68,20113575,0.34,United States2008,,"14,718,582,000,000",52128,Generation Z,387385,282355565,36030
1092,United States,2009,male,75+ years,2552,7168575,35.6,United States2009,,"14,418,739,000,000",50563,Silent,387385,285162662,36900
1093,United States,2009,male,35-54 years,11613,42932194,27.05,United States2009,,"14,418,739,000,000",50563,Boomers,387385,285162662,36900
1094,United States,2009,male,55-74 years,6851,26664733,25.69,United States2009,,"14,418,739,000,000",50563,Silent,387385,285162662,36900
1095,United States,2009,male,25-34 years,4293,20205941,21.25,United States2009,,"14,418,739,000,000",50563,Generation X,387385,285162662,36900
1096,United States,2009,male,15-24 years,3595,22343137,16.09,United States2009,,"14,418,739,000,000",50563,Millenials,387385,285162662,36900
1097,United States,2009,female,35-54 years,3664,42836835,8.55,United States2009,,"14,418,739,000,000",50563,Boomers,387385,285162662,36900
1098,United States,2009,female,55-74 years,1875,29296258,6.4,United States2009,,"14,418,739,000,000",50563,Silent,387385,285162662,36900
1099,United States,2009,female,25-34 years,1027,19992900,5.14,United States2009,,"14,418,739,000,000",50563,Generation X,387385,285162662,36900
1100,United States,2009,female,15-24 years,776,21299140,3.64,United States2009,,"14,418,739,000,000",50563,Millenials,387385,285162662,36900
1101,United States,2009,female,75+ years,389,11101144,3.5,United States2009,,"14,418,739,000,000",50563,Silent,387385,285162662,36900
1102,United States,2009,male,5-14 years,175,21139852,0.83,United States2009,,"14,418,739,000,000",50563,Generation Z,387385,285162662,36900
1103,United States,2009,female,5-14 years,90,20181953,0.45,United States2009,,"14,418,739,000,000",50563,Generation Z,387385,285162662,36900
1104,United States,2010,male,75+ years,2617,7263596,36.03,United States2010,0.909,"14,964,372,000,000",51989,Silent,387385,287839149,38362
1105,United States,2010,male,35-54 years,11767,42798501,27.49,United States2010,0.909,"14,964,372,000,000",51989,Generation X,387385,287839149,38362
1106,United States,2010,male,55-74 years,7287,27667895,26.34,United States2010,0.909,"14,964,372,000,000",51989,Silent,387385,287839149,38362
1107,United States,2010,male,25-34 years,4645,20409866,22.76,United States2010,0.909,"14,964,372,000,000",51989,Generation X,387385,287839149,38362
1108,United States,2010,male,15-24 years,3772,22463069,16.79,United States2010,0.909,"14,964,372,000,000",51989,Millenials,387385,287839149,38362
1109,United States,2010,female,35-54 years,3604,42711237,8.44,United States2010,0.909,"14,964,372,000,000",51989,Generation X,387385,287839149,38362
1110,United States,2010,female,55-74 years,2071,30326595,6.83,United States2010,0.909,"14,964,372,000,000",51989,Silent,387385,287839149,38362
1111,United States,2010,female,25-34 years,1092,20180858,5.41,United States2010,0.909,"14,964,372,000,000",51989,Generation X,387385,287839149,38362
1112,United States,2010,female,15-24 years,830,21395712,3.88,United States2010,0.909,"14,964,372,000,000",51989,Millenials,387385,287839149,38362
1113,United States,2010,female,75+ years,403,11163521,3.61,United States2010,0.909,"14,964,372,000,000",51989,Silent,387385,287839149,38362
1114,United States,2010,male,5-14 years,187,21207667,0.88,United States2010,0.909,"14,964,372,000,000",51989,Generation Z,387385,287839149,38362
1115,United States,2010,female,5-14 years,87,20250632,0.43,United States2010,0.909,"14,964,372,000,000",51989,Generation Z,387385,287839149,38362
1116,United States,2011,male,75+ years,2721,7448796,36.53,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Silent,387385,290313825,39508
1117,United States,2011,male,35-54 years,11681,42566273,27.44,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Generation X,387385,290313825,39508
1118,United States,2011,male,55-74 years,7572,28556351,26.52,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Boomers,387385,290313825,39508
1119,United States,2011,male,25-34 years,4862,20698307,23.49,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Millenials,387385,290313825,39508
1120,United States,2011,male,15-24 years,3959,22622559,17.5,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Millenials,387385,290313825,39508
1121,United States,2011,female,35-54 years,3776,42485156,8.89,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Generation X,387385,290313825,39508
1122,United States,2011,female,55-74 years,2128,31268702,6.81,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Boomers,387385,290313825,39508
1123,United States,2011,female,25-34 years,1238,20408037,6.07,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Millenials,387385,290313825,39508
1124,United States,2011,female,15-24 years,863,21552069,4.0,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Millenials,387385,290313825,39508
1125,United States,2011,female,75+ years,421,11270969,3.74,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Silent,387385,290313825,39508
1126,United States,2011,male,5-14 years,201,21185153,0.95,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Generation Z,387385,290313825,39508
1127,United States,2011,female,5-14 years,86,20251453,0.42,United States2011,0.9109999999999999,"15,517,926,000,000",53452,Generation Z,387385,290313825,39508
1128,United States,2012,male,75+ years,2853,7633574,37.37,United States2012,0.912,"16,155,255,000,000",55170,Silent,387385,292827128,40596
1129,United States,2012,male,35-54 years,11763,42326226,27.79,United States2012,0.912,"16,155,255,000,000",55170,Generation X,387385,292827128,40596
1130,United States,2012,male,55-74 years,8032,29473157,27.25,United States2012,0.912,"16,155,255,000,000",55170,Boomers,387385,292827128,40596
1131,United States,2012,male,25-34 years,4985,21028158,23.71,United States2012,0.912,"16,155,255,000,000",55170,Millenials,387385,292827128,40596
1132,United States,2012,male,15-24 years,3918,22713083,17.25,United States2012,0.912,"16,155,255,000,000",55170,Millenials,387385,292827128,40596
1133,United States,2012,female,35-54 years,3857,42238495,9.13,United States2012,0.912,"16,155,255,000,000",55170,Generation X,387385,292827128,40596
1134,United States,2012,female,55-74 years,2264,32244829,7.02,United States2012,0.912,"16,155,255,000,000",55170,Boomers,387385,292827128,40596
1135,United States,2012,female,25-34 years,1231,20667924,5.96,United States2012,0.912,"16,155,255,000,000",55170,Millenials,387385,292827128,40596
1136,United States,2012,female,15-24 years,954,21653970,4.41,United States2012,0.912,"16,155,255,000,000",55170,Millenials,387385,292827128,40596
1137,United States,2012,female,75+ years,428,11375645,3.76,United States2012,0.912,"16,155,255,000,000",55170,Silent,387385,292827128,40596
1138,United States,2012,male,5-14 years,226,21198150,1.07,United States2012,0.912,"16,155,255,000,000",55170,Generation Z,387385,292827128,40596
1139,United States,2012,female,5-14 years,85,20273917,0.42,United States2012,0.912,"16,155,255,000,000",55170,Generation Z,387385,292827128,40596
1140,United States,2013,male,75+ years,2990,7816638,38.25,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Silent,387385,295322862,41143
1141,United States,2013,male,55-74 years,8445,30405404,27.77,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Boomers,387385,295322862,41143
1142,United States,2013,male,35-54 years,11396,42085688,27.08,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Generation X,387385,295322862,41143
1143,United States,2013,male,25-34 years,5063,21386891,23.67,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Millenials,387385,295322862,41143
1144,United States,2013,male,15-24 years,3903,22735631,17.17,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Millenials,387385,295322862,41143
1145,United States,2013,female,35-54 years,3776,41983845,8.99,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Generation X,387385,295322862,41143
1146,United States,2013,female,55-74 years,2484,33229667,7.48,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Boomers,387385,295322862,41143
1147,United States,2013,female,25-34 years,1285,20951958,6.13,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Millenials,387385,295322862,41143
1148,United States,2013,female,15-24 years,975,21698877,4.49,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Millenials,387385,295322862,41143
1149,United States,2013,female,75+ years,431,11486590,3.75,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Silent,387385,295322862,41143
1150,United States,2013,male,5-14 years,252,21233001,1.19,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Generation Z,387385,295322862,41143
1151,United States,2013,female,5-14 years,143,20308672,0.7,United States2013,0.9129999999999999,"16,691,517,000,000",56520,Generation Z,387385,295322862,41143
1152,United States,2014,male,75+ years,3106,7994948,38.85,United States2014,0.915,"17,427,609,000,000",58531,Silent,387385,297749735,42769
1153,United States,2014,male,55-74 years,8961,31339875,28.59,United States2014,0.915,"17,427,609,000,000",58531,Boomers,387385,297749735,42769
1154,United States,2014,male,35-54 years,11455,41858354,27.37,United States2014,0.915,"17,427,609,000,000",58531,Generation X,387385,297749735,42769
1155,United States,2014,male,25-34 years,5222,21760455,24.0,United States2014,0.915,"17,427,609,000,000",58531,Millenials,387385,297749735,42769
1156,United States,2014,male,15-24 years,4089,22700273,18.01,United States2014,0.915,"17,427,609,000,000",58531,Millenials,387385,297749735,42769
1157,United States,2014,female,35-54 years,4018,41742299,9.63,United States2014,0.915,"17,427,609,000,000",58531,Generation X,387385,297749735,42769
1158,United States,2014,female,55-74 years,2676,34193742,7.83,United States2014,0.915,"17,427,609,000,000",58531,Boomers,387385,297749735,42769
1159,United States,2014,female,25-34 years,1347,21250636,6.34,United States2014,0.915,"17,427,609,000,000",58531,Millenials,387385,297749735,42769
1160,United States,2014,female,15-24 years,990,21691057,4.56,United States2014,0.915,"17,427,609,000,000",58531,Millenials,387385,297749735,42769
1161,United States,2014,female,75+ years,477,11616299,4.11,United States2014,0.915,"17,427,609,000,000",58531,Silent,387385,297749735,42769
1162,United States,2014,male,5-14 years,277,21264881,1.3,United States2014,0.915,"17,427,609,000,000",58531,Generation Z,387385,297749735,42769
1163,United States,2014,female,5-14 years,151,20336916,0.74,United States2014,0.915,"17,427,609,000,000",58531,Generation Z,387385,297749735,42769
1164,United States,2015,male,75+ years,3171,8171136,38.81,United States2015,,"18,120,714,000,000",60387,Silent,387385,300078511,44189
1165,United States,2015,male,55-74 years,9068,32264697,28.11,United States2015,,"18,120,714,000,000",60387,Boomers,387385,300078511,44189
1166,United States,2015,male,35-54 years,11634,41658010,27.93,United States2015,,"18,120,714,000,000",60387,Generation X,387385,300078511,44189
1167,United States,2015,male,25-34 years,5503,22137097,24.86,United States2015,,"18,120,714,000,000",60387,Millenials,387385,300078511,44189
1168,United States,2015,male,15-24 years,4359,22615073,19.27,United States2015,,"18,120,714,000,000",60387,Millenials,387385,300078511,44189
1169,United States,2015,female,35-54 years,4053,41531809,9.76,United States2015,,"18,120,714,000,000",60387,Generation X,387385,300078511,44189
1170,United States,2015,female,55-74 years,2872,35115610,8.18,United States2015,,"18,120,714,000,000",60387,Boomers,387385,300078511,44189
1171,United States,2015,female,25-34 years,1444,21555712,6.7,United States2015,,"18,120,714,000,000",60387,Millenials,387385,300078511,44189
1172,United States,2015,female,15-24 years,1132,21633813,5.23,United States2015,,"18,120,714,000,000",60387,Millenials,387385,300078511,44189
1173,United States,2015,female,75+ years,540,11778666,4.58,United States2015,,"18,120,714,000,000",60387,Silent,387385,300078511,44189
1174,United States,2015,male,5-14 years,255,21273987,1.2,United States2015,,"18,120,714,000,000",60387,Generation Z,387385,300078511,44189
1175,United States,2015,female,5-14 years,158,20342901,0.78,United States2015,,"18,120,714,000,000",60387,Generation Z,387385,300078511,44189
