,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
2872,Bahrain,2013,female,75+ years,0,4859,0.0,Bahrain2013,0.821,"32,539,547,872",26793,Silent
2873,Bahrain,2013,male,5-14 years,0,86269,0.0,Bahrain2013,0.821,"32,539,547,872",26793,Generation Z
2874,Bahrain,2013,male,55-74 years,0,53308,0.0,Bahrain2013,0.821,"32,539,547,872",26793,Boomers
2875,Bahrain,2013,male,75+ years,0,4351,0.0,Bahrain2013,0.821,"32,539,547,872",26793,Silent
2876,Bahrain,2014,male,15-24 years,4,100635,3.97,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Millenials
2877,Bahrain,2014,male,25-34 years,3,237952,1.26,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Millenials
2878,Bahrain,2014,female,25-34 years,1,110838,0.9,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Millenials
2879,Bahrain,2014,male,35-54 years,1,258922,0.39,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Generation X
2880,Bahrain,2014,female,15-24 years,0,78926,0.0,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Millenials
2881,Bahrain,2014,female,35-54 years,0,139103,0.0,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Generation X
2882,Bahrain,2014,female,5-14 years,0,82452,0.0,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Generation Z
2883,Bahrain,2014,female,55-74 years,0,41406,0.0,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Boomers
2884,Bahrain,2014,female,75+ years,0,6154,0.0,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Silent
2885,Bahrain,2014,male,5-14 years,0,86539,0.0,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Generation Z
2886,Bahrain,2014,male,55-74 years,0,64351,0.0,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Boomers
2887,Bahrain,2014,male,75+ years,0,6688,0.0,Bahrain2014,0.8240000000000001,"33,387,712,766",27503,Silent
3092,Barbados,2006,male,75+ years,1,5792,17.27,Barbados2006,,"4,246,600,000",16531,Silent
3093,Barbados,2006,male,35-54 years,5,38972,12.83,Barbados2006,,"4,246,600,000",16531,Boomers
3094,Barbados,2006,male,25-34 years,2,19677,10.16,Barbados2006,,"4,246,600,000",16531,Generation X
3095,Barbados,2006,male,55-74 years,1,19527,5.12,Barbados2006,,"4,246,600,000",16531,Silent
3096,Barbados,2006,female,15-24 years,0,19383,0.0,Barbados2006,,"4,246,600,000",16531,Millenials
3097,Barbados,2006,female,25-34 years,0,20256,0.0,Barbados2006,,"4,246,600,000",16531,Generation X
3098,Barbados,2006,female,35-54 years,0,42772,0.0,Barbados2006,,"4,246,600,000",16531,Boomers
3099,Barbados,2006,female,5-14 years,0,18922,0.0,Barbados2006,,"4,246,600,000",16531,Millenials
3100,Barbados,2006,female,55-74 years,0,23361,0.0,Barbados2006,,"4,246,600,000",16531,Silent
3101,Barbados,2006,female,75+ years,0,9430,0.0,Barbados2006,,"4,246,600,000",16531,Silent
3102,Barbados,2006,male,15-24 years,0,19356,0.0,Barbados2006,,"4,246,600,000",16531,Millenials
3103,Barbados,2006,male,5-14 years,0,19435,0.0,Barbados2006,,"4,246,600,000",16531,Millenials
3104,Barbados,2007,female,15-24 years,0,19237,0.0,Barbados2007,,"4,523,750,000",17528,Millenials
3105,Barbados,2007,female,25-34 years,0,20074,0.0,Barbados2007,,"4,523,750,000",17528,Generation X
3106,Barbados,2007,female,35-54 years,0,43042,0.0,Barbados2007,,"4,523,750,000",17528,Boomers
3107,Barbados,2007,female,5-14 years,0,18772,0.0,Barbados2007,,"4,523,750,000",17528,Generation Z
3108,Barbados,2007,female,55-74 years,0,24071,0.0,Barbados2007,,"4,523,750,000",17528,Silent
3109,Barbados,2007,female,75+ years,0,9551,0.0,Barbados2007,,"4,523,750,000",17528,Silent
3110,Barbados,2007,male,15-24 years,0,19188,0.0,Barbados2007,,"4,523,750,000",17528,Millenials
3111,Barbados,2007,male,25-34 years,0,19468,0.0,Barbados2007,,"4,523,750,000",17528,Generation X
3112,Barbados,2007,male,35-54 years,0,39190,0.0,Barbados2007,,"4,523,750,000",17528,Boomers
3113,Barbados,2007,male,5-14 years,0,19359,0.0,Barbados2007,,"4,523,750,000",17528,Generation Z
3114,Barbados,2007,male,55-74 years,0,20249,0.0,Barbados2007,,"4,523,750,000",17528,Silent
3115,Barbados,2007,male,75+ years,0,5882,0.0,Barbados2007,,"4,523,750,000",17528,Silent
3116,Barbados,2008,female,35-54 years,1,43278,2.31,Barbados2008,,"4,607,300,000",17760,Boomers
3117,Barbados,2008,female,15-24 years,0,19070,0.0,Barbados2008,,"4,607,300,000",17760,Millenials
3118,Barbados,2008,female,25-34 years,0,19912,0.0,Barbados2008,,"4,607,300,000",17760,Generation X
3119,Barbados,2008,female,5-14 years,0,18667,0.0,Barbados2008,,"4,607,300,000",17760,Generation Z
3120,Barbados,2008,female,55-74 years,0,24852,0.0,Barbados2008,,"4,607,300,000",17760,Silent
3121,Barbados,2008,female,75+ years,0,9658,0.0,Barbados2008,,"4,607,300,000",17760,Silent
3122,Barbados,2008,male,15-24 years,0,19029,0.0,Barbados2008,,"4,607,300,000",17760,Millenials
3123,Barbados,2008,male,25-34 years,0,19259,0.0,Barbados2008,,"4,607,300,000",17760,Generation X
3124,Barbados,2008,male,35-54 years,0,39368,0.0,Barbados2008,,"4,607,300,000",17760,Boomers
3125,Barbados,2008,male,5-14 years,0,19341,0.0,Barbados2008,,"4,607,300,000",17760,Generation Z
3126,Barbados,2008,male,55-74 years,0,21022,0.0,Barbados2008,,"4,607,300,000",17760,Silent
3127,Barbados,2008,male,75+ years,0,5958,0.0,Barbados2008,,"4,607,300,000",17760,Silent
3128,Barbados,2009,male,75+ years,1,6022,16.61,Barbados2009,,"4,434,050,000",17007,Silent
3129,Barbados,2009,male,35-54 years,3,39442,7.61,Barbados2009,,"4,434,050,000",17007,Boomers
3130,Barbados,2009,male,55-74 years,1,21837,4.58,Barbados2009,,"4,434,050,000",17007,Silent
3131,Barbados,2009,female,15-24 years,0,18898,0.0,Barbados2009,,"4,434,050,000",17007,Millenials
3132,Barbados,2009,female,25-34 years,0,19762,0.0,Barbados2009,,"4,434,050,000",17007,Generation X
3133,Barbados,2009,female,35-54 years,0,43400,0.0,Barbados2009,,"4,434,050,000",17007,Boomers
3134,Barbados,2009,female,5-14 years,0,18606,0.0,Barbados2009,,"4,434,050,000",17007,Generation Z
3135,Barbados,2009,female,55-74 years,0,25695,0.0,Barbados2009,,"4,434,050,000",17007,Silent
3136,Barbados,2009,female,75+ years,0,9752,0.0,Barbados2009,,"4,434,050,000",17007,Silent
3137,Barbados,2009,male,15-24 years,0,18881,0.0,Barbados2009,,"4,434,050,000",17007,Millenials
3138,Barbados,2009,male,25-34 years,0,19044,0.0,Barbados2009,,"4,434,050,000",17007,Generation X
3139,Barbados,2009,male,5-14 years,0,19379,0.0,Barbados2009,,"4,434,050,000",17007,Generation Z
3140,Barbados,2010,male,35-54 years,3,39379,7.62,Barbados2010,0.78,"4,461,650,000",17034,Generation X
3141,Barbados,2010,female,15-24 years,0,18739,0.0,Barbados2010,0.78,"4,461,650,000",17034,Millenials
3142,Barbados,2010,female,25-34 years,0,19612,0.0,Barbados2010,0.78,"4,461,650,000",17034,Generation X
3143,Barbados,2010,female,35-54 years,0,43369,0.0,Barbados2010,0.78,"4,461,650,000",17034,Generation X
3144,Barbados,2010,female,5-14 years,0,18590,0.0,Barbados2010,0.78,"4,461,650,000",17034,Generation Z
3145,Barbados,2010,female,55-74 years,0,26589,0.0,Barbados2010,0.78,"4,461,650,000",17034,Silent
3146,Barbados,2010,female,75+ years,0,9853,0.0,Barbados2010,0.78,"4,461,650,000",17034,Silent
3147,Barbados,2010,male,15-24 years,0,18747,0.0,Barbados2010,0.78,"4,461,650,000",17034,Millenials
3148,Barbados,2010,male,25-34 years,0,18826,0.0,Barbados2010,0.78,"4,461,650,000",17034,Generation X
3149,Barbados,2010,male,5-14 years,0,19462,0.0,Barbados2010,0.78,"4,461,650,000",17034,Generation Z
3150,Barbados,2010,male,55-74 years,0,22675,0.0,Barbados2010,0.78,"4,461,650,000",17034,Silent
3151,Barbados,2010,male,75+ years,0,6086,0.0,Barbados2010,0.78,"4,461,650,000",17034,Silent
3152,Barbados,2011,female,15-24 years,0,18660,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Millenials
3153,Barbados,2011,female,25-34 years,0,19511,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Millenials
3154,Barbados,2011,female,35-54 years,0,43221,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Generation X
3155,Barbados,2011,female,5-14 years,0,18501,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Generation Z
3156,Barbados,2011,female,55-74 years,0,27506,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Boomers
3157,Barbados,2011,female,75+ years,0,10011,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Silent
3158,Barbados,2011,male,15-24 years,0,18668,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Millenials
3159,Barbados,2011,male,25-34 years,0,18675,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Millenials
3160,Barbados,2011,male,35-54 years,0,39290,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Generation X
3161,Barbados,2011,male,5-14 years,0,19431,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Generation Z
3162,Barbados,2011,male,55-74 years,0,23496,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Boomers
3163,Barbados,2011,male,75+ years,0,6233,0.0,Barbados2011,0.7859999999999999,"4,660,900,000",17708,Silent
3164,Barbados,2012,female,15-24 years,0,18575,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Millenials
3165,Barbados,2012,female,25-34 years,0,19421,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Millenials
3166,Barbados,2012,female,35-54 years,0,42921,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Generation X
3167,Barbados,2012,female,5-14 years,0,18436,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Generation Z
3168,Barbados,2012,female,55-74 years,0,28473,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Boomers
3169,Barbados,2012,female,75+ years,0,10166,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Silent
3170,Barbados,2012,male,15-24 years,0,18579,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Millenials
3171,Barbados,2012,male,25-34 years,0,18523,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Millenials
3172,Barbados,2012,male,35-54 years,0,39060,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Generation X
3173,Barbados,2012,male,5-14 years,0,19402,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Generation Z
3174,Barbados,2012,male,55-74 years,0,24339,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Boomers
3175,Barbados,2012,male,75+ years,0,6375,0.0,Barbados2012,0.7929999999999999,"4,656,350,000",17620,Silent
3176,Barbados,2013,female,15-24 years,0,18473,0.0,Barbados2013,0.785,"4,612,500,000",17395,Millenials
3177,Barbados,2013,female,25-34 years,0,19336,0.0,Barbados2013,0.785,"4,612,500,000",17395,Millenials
3178,Barbados,2013,female,35-54 years,0,42518,0.0,Barbados2013,0.785,"4,612,500,000",17395,Generation X
3179,Barbados,2013,female,5-14 years,0,18384,0.0,Barbados2013,0.785,"4,612,500,000",17395,Generation Z
3180,Barbados,2013,female,55-74 years,0,29474,0.0,Barbados2013,0.785,"4,612,500,000",17395,Boomers
3181,Barbados,2013,female,75+ years,0,10306,0.0,Barbados2013,0.785,"4,612,500,000",17395,Silent
3182,Barbados,2013,male,15-24 years,0,18497,0.0,Barbados2013,0.785,"4,612,500,000",17395,Millenials
3183,Barbados,2013,male,25-34 years,0,18365,0.0,Barbados2013,0.785,"4,612,500,000",17395,Millenials
3184,Barbados,2013,male,35-54 years,0,38728,0.0,Barbados2013,0.785,"4,612,500,000",17395,Generation X
3185,Barbados,2013,male,5-14 years,0,19376,0.0,Barbados2013,0.785,"4,612,500,000",17395,Generation Z
3186,Barbados,2013,male,55-74 years,0,25209,0.0,Barbados2013,0.785,"4,612,500,000",17395,Boomers
3187,Barbados,2013,male,75+ years,0,6499,0.0,Barbados2013,0.785,"4,612,500,000",17395,Silent
3356,Belarus,2007,male,75+ years,122,157647,77.39,Belarus2007,,"45,277,399,814",4898,Silent
3357,Belarus,2007,male,55-74 years,506,710519,71.22,Belarus2007,,"45,277,399,814",4898,Silent
3358,Belarus,2007,male,35-54 years,900,1399410,64.31,Belarus2007,,"45,277,399,814",4898,Boomers
3359,Belarus,2007,male,25-34 years,405,723119,56.01,Belarus2007,,"45,277,399,814",4898,Generation X
3360,Belarus,2007,male,15-24 years,261,801445,32.57,Belarus2007,,"45,277,399,814",4898,Millenials
3361,Belarus,2007,female,75+ years,70,424470,16.49,Belarus2007,,"45,277,399,814",4898,Silent
3362,Belarus,2007,female,55-74 years,127,1054993,12.04,Belarus2007,,"45,277,399,814",4898,Silent
3363,Belarus,2007,female,35-54 years,163,1518188,10.74,Belarus2007,,"45,277,399,814",4898,Boomers
3364,Belarus,2007,female,25-34 years,56,711481,7.87,Belarus2007,,"45,277,399,814",4898,Generation X
3365,Belarus,2007,female,15-24 years,37,768164,4.82,Belarus2007,,"45,277,399,814",4898,Millenials
3366,Belarus,2007,male,5-14 years,9,500931,1.8,Belarus2007,,"45,277,399,814",4898,Generation Z
3367,Belarus,2007,female,5-14 years,3,474089,0.63,Belarus2007,,"45,277,399,814",4898,Generation Z
3368,Belarus,2008,male,75+ years,131,159724,82.02,Belarus2008,,"60,763,483,146",6601,Silent
3369,Belarus,2008,male,35-54 years,961,1395695,68.85,Belarus2008,,"60,763,483,146",6601,Boomers
3370,Belarus,2008,male,55-74 years,481,716132,67.17,Belarus2008,,"60,763,483,146",6601,Silent
3371,Belarus,2008,male,25-34 years,375,737364,50.86,Belarus2008,,"60,763,483,146",6601,Generation X
3372,Belarus,2008,male,15-24 years,234,778552,30.06,Belarus2008,,"60,763,483,146",6601,Millenials
3373,Belarus,2008,female,75+ years,63,432516,14.57,Belarus2008,,"60,763,483,146",6601,Silent
3374,Belarus,2008,female,35-54 years,184,1514338,12.15,Belarus2008,,"60,763,483,146",6601,Boomers
3375,Belarus,2008,female,55-74 years,127,1059632,11.99,Belarus2008,,"60,763,483,146",6601,Silent
3376,Belarus,2008,female,25-34 years,66,723117,9.13,Belarus2008,,"60,763,483,146",6601,Generation X
3377,Belarus,2008,female,15-24 years,29,745464,3.89,Belarus2008,,"60,763,483,146",6601,Millenials
3378,Belarus,2008,male,5-14 years,5,484885,1.03,Belarus2008,,"60,763,483,146",6601,Generation Z
3379,Belarus,2008,female,5-14 years,2,458327,0.44,Belarus2008,,"60,763,483,146",6601,Generation Z
3380,Belarus,2009,male,75+ years,145,159050,91.17,Belarus2009,,"49,209,523,810",5366,Silent
3381,Belarus,2009,male,35-54 years,903,1390214,64.95,Belarus2009,,"49,209,523,810",5366,Boomers
3382,Belarus,2009,male,55-74 years,466,726459,64.15,Belarus2009,,"49,209,523,810",5366,Silent
3383,Belarus,2009,male,25-34 years,445,754796,58.96,Belarus2009,,"49,209,523,810",5366,Generation X
3384,Belarus,2009,male,15-24 years,270,749519,36.02,Belarus2009,,"49,209,523,810",5366,Millenials
3385,Belarus,2009,female,75+ years,74,434130,17.05,Belarus2009,,"49,209,523,810",5366,Silent
3386,Belarus,2009,female,55-74 years,144,1073032,13.42,Belarus2009,,"49,209,523,810",5366,Silent
3387,Belarus,2009,female,35-54 years,165,1507662,10.94,Belarus2009,,"49,209,523,810",5366,Boomers
3388,Belarus,2009,female,25-34 years,74,737605,10.03,Belarus2009,,"49,209,523,810",5366,Generation X
3389,Belarus,2009,female,15-24 years,45,716695,6.28,Belarus2009,,"49,209,523,810",5366,Millenials
3390,Belarus,2009,male,5-14 years,9,473483,1.9,Belarus2009,,"49,209,523,810",5366,Generation Z
3391,Belarus,2009,female,5-14 years,3,447324,0.67,Belarus2009,,"49,209,523,810",5366,Generation Z
3392,Belarus,2010,male,75+ years,115,158977,72.34,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Silent
3393,Belarus,2010,male,35-54 years,869,1353782,64.19,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation X
3394,Belarus,2010,male,55-74 years,458,744533,61.52,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Silent
3395,Belarus,2010,male,25-34 years,382,723856,52.77,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation X
3396,Belarus,2010,male,15-24 years,240,707657,33.91,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Millenials
3397,Belarus,2010,female,75+ years,62,432426,14.34,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Silent
3398,Belarus,2010,female,35-54 years,145,1483086,9.78,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation X
3399,Belarus,2010,female,25-34 years,60,715558,8.39,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation X
3400,Belarus,2010,female,55-74 years,83,1092687,7.6,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Silent
3401,Belarus,2010,female,15-24 years,39,668827,5.83,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Millenials
3402,Belarus,2010,male,5-14 years,5,462298,1.08,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation Z
3403,Belarus,2010,female,5-14 years,1,437506,0.23,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation Z
3404,Belarus,2011,male,75+ years,112,161762,69.24,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Silent
3405,Belarus,2011,male,55-74 years,415,755610,54.92,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Boomers
3406,Belarus,2011,male,35-54 years,730,1342175,54.39,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Generation X
3407,Belarus,2011,male,25-34 years,340,736247,46.18,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Millenials
3408,Belarus,2011,male,15-24 years,185,676797,27.33,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Millenials
3409,Belarus,2011,female,75+ years,69,441193,15.64,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Silent
3410,Belarus,2011,female,35-54 years,141,1470135,9.59,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Generation X
3411,Belarus,2011,female,55-74 years,91,1104192,8.24,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Boomers
3412,Belarus,2011,female,25-34 years,42,724263,5.8,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Millenials
3413,Belarus,2011,female,15-24 years,36,639397,5.63,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Millenials
3414,Belarus,2011,male,5-14 years,10,459834,2.17,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Generation Z
3415,Belarus,2011,female,5-14 years,1,435715,0.23,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Generation Z
3416,Belarus,2013,male,75+ years,125,169369,73.8,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Silent
3417,Belarus,2013,male,55-74 years,376,786132,47.83,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Boomers
3418,Belarus,2013,male,35-54 years,609,1316641,46.25,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Generation X
3419,Belarus,2013,male,25-34 years,308,759582,40.55,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Millenials
3420,Belarus,2013,male,15-24 years,145,609560,23.79,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Millenials
3421,Belarus,2013,female,75+ years,65,464748,13.99,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Silent
3422,Belarus,2013,female,35-54 years,111,1438609,7.72,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Generation X
3423,Belarus,2013,female,55-74 years,87,1130796,7.69,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Boomers
3424,Belarus,2013,female,25-34 years,45,739769,6.08,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Millenials
3425,Belarus,2013,female,15-24 years,25,576270,4.34,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Millenials
3426,Belarus,2013,male,5-14 years,5,471922,1.06,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Generation Z
3427,Belarus,2013,female,5-14 years,1,446842,0.22,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Generation Z
3428,Belarus,2014,male,75+ years,125,172445,72.49,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Silent
3429,Belarus,2014,male,35-54 years,572,1305009,43.83,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Generation X
3430,Belarus,2014,male,55-74 years,341,807337,42.24,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Boomers
3431,Belarus,2014,male,25-34 years,297,768569,38.64,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Millenials
3432,Belarus,2014,male,15-24 years,128,578690,22.12,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Millenials
3433,Belarus,2014,female,75+ years,53,475110,11.16,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Silent
3434,Belarus,2014,female,35-54 years,93,1421531,6.54,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Generation X
3435,Belarus,2014,female,55-74 years,68,1149649,5.91,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Boomers
3436,Belarus,2014,female,25-34 years,41,745490,5.5,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Millenials
3437,Belarus,2014,female,15-24 years,15,546952,2.74,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Millenials
3438,Belarus,2014,female,5-14 years,6,455300,1.32,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Generation Z
3439,Belarus,2014,male,5-14 years,2,480895,0.42,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Generation Z
